id,date,category,name,change,percentage,Users,Average Users,In-Game,Flags,real_users
16008,2013-09-01,Video Card Description,NVIDIA GeForce GTX 650 Ti,0.0004,0.0074,6223762.0,,,,46055
16009,2013-09-01,Video Card Description,NVIDIA GeForce GTX 660,0.0011,0.0197,6223762.0,,,,122608
16010,2013-09-01,Video Card Description,NVIDIA GeForce GTX 660 Ti,0.0002,0.013,6223762.0,,,,80908
16011,2013-09-01,Video Card Description,NVIDIA GeForce GTX 660M,0.0,0.0052,6223762.0,,,,32363
16012,2013-09-01,Video Card Description,NVIDIA GeForce GTX 670,-0.0007,0.014,6223762.0,,,,87132
16013,2013-09-01,Video Card Description,NVIDIA GeForce GTX 680,-0.0005,0.0105,6223762.0,,,,65349
16014,2013-09-01,Video Card Description,Other,-0.0021,0.3389,6223762.0,,,,2109232
16395,2013-11-01,Video Card Description,Other,0.6424,1.0,5913422.0,,,,5913422
16794,2013-12-01,Video Card Description,ATI Mobility Radeon HD 4200,0.0002,0.0062,7190202.0,,,,44579
16795,2013-12-01,Video Card Description,ATI Mobility Radeon HD 5470,-0.0004,0.0067,7190202.0,,,,48174
16796,2013-12-01,Video Card Description,ATI Mobility Radeon HD 5650,-0.0005,0.0062,7190202.0,,,,44579
16797,2013-12-01,Video Card Description,ATI Radeon HD 5450,-0.0001,0.007,7190202.0,,,,50331
16798,2013-12-01,Video Card Description,ATI Radeon HD 5770,-0.0015,0.0112,7190202.0,,,,80530
16799,2013-12-01,Video Card Description,ATI Radeon HD 6670,-0.0001,0.0087,7190202.0,,,,62554
16800,2013-12-01,Video Card Description,ATI Radeon HD 6850,-0.0011,0.0094,7190202.0,,,,67587
16801,2013-12-01,Video Card Description,ATI Radeon HD 6870,-0.0011,0.0097,7190202.0,,,,69744
16802,2013-12-01,Video Card Description,ATI Radeon HD 6950,-0.0012,0.0072,7190202.0,,,,51769
16803,2013-12-01,Video Card Description,ATI Radeon HD 7750,0.0003,0.0062,7190202.0,,,,44579
16804,2013-12-01,Video Card Description,ATI Radeon HD 7770,-0.0002,0.0108,7190202.0,,,,77654
16805,2013-12-01,Video Card Description,ATI Radeon HD 7850,-0.0002,0.0125,7190202.0,,,,89877
16806,2013-12-01,Video Card Description,ATI Radeon HD 7870,-0.0002,0.0087,7190202.0,,,,62554
16807,2013-12-01,Video Card Description,ATI Radeon HD 7950,-0.0009,0.0076,7190202.0,,,,54645
16808,2013-12-01,Video Card Description,ATI Radeon HD 7970,0.0002,0.0086,7190202.0,,,,61835
16809,2013-12-01,Video Card Description,Intel HD Graphics 2000,0.001,0.0225,7190202.0,,,,161779
16810,2013-12-01,Video Card Description,Intel HD Graphics 2500,0.0019,0.0085,7190202.0,,,,61116
16811,2013-12-01,Video Card Description,Intel HD Graphics 3000,-0.0004,0.0425,7190202.0,,,,305583
16812,2013-12-01,Video Card Description,Intel HD Graphics 4000,0.004,0.0482,7190202.0,,,,346567
16813,2013-12-01,Video Card Description,Intel Ironlake (Mobile),0.0004,0.014,7190202.0,,,,100662
16814,2013-12-01,Video Card Description,Mobile Intel 4 Series Express,0.0004,0.0116,7190202.0,,,,83406
16815,2013-12-01,Video Card Description,NVIDIA GeForce 210,0.0,0.0093,7190202.0,,,,66868
16816,2013-12-01,Video Card Description,NVIDIA GeForce 8600,-0.0003,0.0059,7190202.0,,,,42422
16817,2013-12-01,Video Card Description,NVIDIA GeForce 9500,-0.0002,0.0108,7190202.0,,,,77654
16818,2013-12-01,Video Card Description,NVIDIA GeForce 9600,-0.0007,0.0113,7190202.0,,,,81249
16819,2013-12-01,Video Card Description,NVIDIA GeForce 9800,-0.0009,0.0109,7190202.0,,,,78373
16820,2013-12-01,Video Card Description,NVIDIA GeForce GT 220,-0.0001,0.0073,7190202.0,,,,52488
16821,2013-12-01,Video Card Description,NVIDIA GeForce GT 240,-0.0001,0.0061,7190202.0,,,,43860
16822,2013-12-01,Video Card Description,NVIDIA GeForce GT 430,-0.0002,0.0082,7190202.0,,,,58959
16823,2013-12-01,Video Card Description,NVIDIA GeForce GT 440,-0.0003,0.0064,7190202.0,,,,46017
16824,2013-12-01,Video Card Description,NVIDIA GeForce GT 540M,0.0,0.0099,7190202.0,,,,71182
16825,2013-12-01,Video Card Description,NVIDIA GeForce GT 620M,0.001,0.0072,7190202.0,,,,51769
16826,2013-12-01,Video Card Description,NVIDIA GeForce GT 630,0.0009,0.0125,7190202.0,,,,89877
16827,2013-12-01,Video Card Description,NVIDIA GeForce GT 630M,0.0003,0.0091,7190202.0,,,,65430
16828,2013-12-01,Video Card Description,NVIDIA GeForce GT 640,0.0002,0.0069,7190202.0,,,,49612
16829,2013-12-01,Video Card Description,NVIDIA GeForce GT 650M,0.0001,0.0105,7190202.0,,,,75497
16830,2013-12-01,Video Card Description,NVIDIA GeForce GTS 250,-0.0006,0.0104,7190202.0,,,,74778
16831,2013-12-01,Video Card Description,NVIDIA GeForce GTS 450,-0.0008,0.0124,7190202.0,,,,89158
16832,2013-12-01,Video Card Description,NVIDIA GeForce GTX 260,-0.0008,0.0056,7190202.0,,,,40265
16833,2013-12-01,Video Card Description,NVIDIA GeForce GTX 460,-0.002,0.0122,7190202.0,,,,87720
16834,2013-12-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0009,0.02,7190202.0,,,,143804
16835,2013-12-01,Video Card Description,NVIDIA GeForce GTX 560,-0.0006,0.0129,7190202.0,,,,92753
16836,2013-12-01,Video Card Description,NVIDIA GeForce GTX 560 Ti,-0.0024,0.02,7190202.0,,,,143804
16837,2013-12-01,Video Card Description,NVIDIA GeForce GTX 570,-0.0014,0.0091,7190202.0,,,,65430
16838,2013-12-01,Video Card Description,NVIDIA GeForce GTX 580,-0.001,0.006,7190202.0,,,,43141
16839,2013-12-01,Video Card Description,NVIDIA GeForce GTX 650,0.001,0.015,7190202.0,,,,107853
16840,2013-12-01,Video Card Description,NVIDIA GeForce GTX 650 Ti,0.0006,0.0087,7190202.0,,,,62554
16841,2013-12-01,Video Card Description,NVIDIA GeForce GTX 660,0.0008,0.022,7190202.0,,,,158184
16842,2013-12-01,Video Card Description,NVIDIA GeForce GTX 660 Ti,-0.0009,0.0118,7190202.0,,,,84844
16843,2013-12-01,Video Card Description,NVIDIA GeForce GTX 660M,-0.0001,0.0053,7190202.0,,,,38108
16844,2013-12-01,Video Card Description,NVIDIA GeForce GTX 670,-0.0012,0.0129,7190202.0,,,,92753
16845,2013-12-01,Video Card Description,NVIDIA GeForce GTX 680,-0.001,0.0091,7190202.0,,,,65430
16846,2013-12-01,Video Card Description,NVIDIA GeForce GTX 760,0.0017,0.0102,7190202.0,,,,73340
16847,2013-12-01,Video Card Description,NVIDIA GeForce GTX 770,0.0019,0.0091,7190202.0,,,,65430
16848,2013-12-01,Video Card Description,Other,0.6388,1.0,7190202.0,,,,7190202
17109,2014-01-01,Video Card Description,ATI Mobility Radeon HD 4200,-0.0005,0.0057,7622130.0,,,,43446
17110,2014-01-01,Video Card Description,ATI Mobility Radeon HD 5470,-0.0003,0.0064,7622130.0,,,,48781
17111,2014-01-01,Video Card Description,ATI Mobility Radeon HD 5650,-0.0001,0.0061,7622130.0,,,,46494
17112,2014-01-01,Video Card Description,ATI Radeon HD 5450,0.0002,0.0072,7622130.0,,,,54879
17113,2014-01-01,Video Card Description,ATI Radeon HD 5670,0.0052,0.0052,7622130.0,,,,39635
17114,2014-01-01,Video Card Description,ATI Radeon HD 5770,-0.0002,0.011,7622130.0,,,,83843
17115,2014-01-01,Video Card Description,ATI Radeon HD 6670,0.0,0.0087,7622130.0,,,,66312
17116,2014-01-01,Video Card Description,ATI Radeon HD 6850,-0.0005,0.0089,7622130.0,,,,67836
17117,2014-01-01,Video Card Description,ATI Radeon HD 6870,-0.0007,0.009,7622130.0,,,,68599
17118,2014-01-01,Video Card Description,ATI Radeon HD 6950,-0.0003,0.0069,7622130.0,,,,52592
17119,2014-01-01,Video Card Description,ATI Radeon HD 7750,0.0002,0.0064,7622130.0,,,,48781
17120,2014-01-01,Video Card Description,ATI Radeon HD 7770,0.0002,0.011,7622130.0,,,,83843
17121,2014-01-01,Video Card Description,ATI Radeon HD 7850,0.0001,0.0126,7622130.0,,,,96038
17122,2014-01-01,Video Card Description,ATI Radeon HD 7870,0.0002,0.0089,7622130.0,,,,67836
17123,2014-01-01,Video Card Description,ATI Radeon HD 7950,-0.0001,0.0075,7622130.0,,,,57165
17124,2014-01-01,Video Card Description,ATI Radeon HD 7970,0.0004,0.009,7622130.0,,,,68599
17125,2014-01-01,Video Card Description,Intel HD Graphics 2000,-0.0006,0.0219,7622130.0,,,,166924
17126,2014-01-01,Video Card Description,Intel HD Graphics 2500,0.0011,0.0096,7622130.0,,,,73172
17127,2014-01-01,Video Card Description,Intel HD Graphics 3000,-0.0026,0.0399,7622130.0,,,,304122
17128,2014-01-01,Video Card Description,Intel HD Graphics 4000,0.0001,0.0483,7622130.0,,,,368148
17129,2014-01-01,Video Card Description,Intel Ironlake (Mobile),-0.001,0.013,7622130.0,,,,99087
17130,2014-01-01,Video Card Description,Mobile Intel 4 Series Express,-0.001,0.0106,7622130.0,,,,80794
17131,2014-01-01,Video Card Description,NVIDIA GeForce 210,0.0006,0.0099,7622130.0,,,,75459
17132,2014-01-01,Video Card Description,NVIDIA GeForce 8600,0.0002,0.0061,7622130.0,,,,46494
17133,2014-01-01,Video Card Description,NVIDIA GeForce 9500,0.0001,0.0109,7622130.0,,,,83081
17134,2014-01-01,Video Card Description,NVIDIA GeForce 9600,0.0,0.0113,7622130.0,,,,86130
17135,2014-01-01,Video Card Description,NVIDIA GeForce 9800,-0.0003,0.0106,7622130.0,,,,80794
17136,2014-01-01,Video Card Description,NVIDIA GeForce GT 220,0.0002,0.0075,7622130.0,,,,57165
17137,2014-01-01,Video Card Description,NVIDIA GeForce GT 240,-0.0003,0.0058,7622130.0,,,,44208
17138,2014-01-01,Video Card Description,NVIDIA GeForce GT 430,0.0001,0.0083,7622130.0,,,,63263
17139,2014-01-01,Video Card Description,NVIDIA GeForce GT 440,0.0001,0.0065,7622130.0,,,,49543
17140,2014-01-01,Video Card Description,NVIDIA GeForce GT 540M,-0.0001,0.0098,7622130.0,,,,74696
17141,2014-01-01,Video Card Description,NVIDIA GeForce GT 620M,0.0007,0.0079,7622130.0,,,,60214
17142,2014-01-01,Video Card Description,NVIDIA GeForce GT 630,0.0014,0.0139,7622130.0,,,,105947
17143,2014-01-01,Video Card Description,NVIDIA GeForce GT 630M,-0.0001,0.009,7622130.0,,,,68599
17144,2014-01-01,Video Card Description,NVIDIA GeForce GT 640,0.0003,0.0072,7622130.0,,,,54879
17145,2014-01-01,Video Card Description,NVIDIA GeForce GT 650M,-0.0005,0.01,7622130.0,,,,76221
17146,2014-01-01,Video Card Description,NVIDIA GeForce GT 740M,0.0053,0.0053,7622130.0,,,,40397
17147,2014-01-01,Video Card Description,NVIDIA GeForce GTS 250,-0.0003,0.0101,7622130.0,,,,76983
17148,2014-01-01,Video Card Description,NVIDIA GeForce GTS 450,-0.0003,0.0121,7622130.0,,,,92227
17149,2014-01-01,Video Card Description,NVIDIA GeForce GTX 260,-0.0003,0.0053,7622130.0,,,,40397
17150,2014-01-01,Video Card Description,NVIDIA GeForce GTX 460,-0.001,0.0112,7622130.0,,,,85367
17151,2014-01-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0004,0.0196,7622130.0,,,,149393
17152,2014-01-01,Video Card Description,NVIDIA GeForce GTX 560,-0.0006,0.0123,7622130.0,,,,93752
17153,2014-01-01,Video Card Description,NVIDIA GeForce GTX 560 Ti,-0.0013,0.0187,7622130.0,,,,142533
17154,2014-01-01,Video Card Description,NVIDIA GeForce GTX 570,-0.0005,0.0086,7622130.0,,,,65550
17155,2014-01-01,Video Card Description,NVIDIA GeForce GTX 580,-0.0003,0.0057,7622130.0,,,,43446
17156,2014-01-01,Video Card Description,NVIDIA GeForce GTX 650,0.0013,0.0163,7622130.0,,,,124240
17157,2014-01-01,Video Card Description,NVIDIA GeForce GTX 650 Ti,0.0007,0.0094,7622130.0,,,,71648
17158,2014-01-01,Video Card Description,NVIDIA GeForce GTX 660,0.0008,0.0228,7622130.0,,,,173784
17159,2014-01-01,Video Card Description,NVIDIA GeForce GTX 660 Ti,-0.0001,0.0117,7622130.0,,,,89178
17160,2014-01-01,Video Card Description,NVIDIA GeForce GTX 660M,0.0,0.0053,7622130.0,,,,40397
17161,2014-01-01,Video Card Description,NVIDIA GeForce GTX 670,-0.0002,0.0127,7622130.0,,,,96801
17162,2014-01-01,Video Card Description,NVIDIA GeForce GTX 680,-0.0002,0.0089,7622130.0,,,,67836
17163,2014-01-01,Video Card Description,NVIDIA GeForce GTX 760,0.003,0.0132,7622130.0,,,,100612
17164,2014-01-01,Video Card Description,NVIDIA GeForce GTX 770,0.0021,0.0112,7622130.0,,,,85367
17165,2014-01-01,Video Card Description,NVIDIA GeForce GTX 780,0.0055,0.0055,7622130.0,,,,41921
17166,2014-01-01,Video Card Description,Other,-0.0155,0.3655,7622130.0,,,,2785888
17427,2014-03-01,Video Card Description,Other,0.6376,1.0,6781793.0,,,,6781793
17688,2014-04-01,Video Card Description,ATI Mobility Radeon HD 4200,-0.0003,0.005,6301292.0,,,,31506
17689,2014-04-01,Video Card Description,ATI Mobility Radeon HD 5470,-0.0002,0.006,6301292.0,,,,37807
17690,2014-04-01,Video Card Description,ATI Mobility Radeon HD 5650,-0.0001,0.0054,6301292.0,,,,34026
17691,2014-04-01,Video Card Description,ATI Radeon HD 5450,-0.0001,0.0071,6301292.0,,,,44739
17692,2014-04-01,Video Card Description,ATI Radeon HD 5770,-0.0003,0.0099,6301292.0,,,,62382
17693,2014-04-01,Video Card Description,ATI Radeon HD 6570,0.0004,0.0055,6301292.0,,,,34657
17694,2014-04-01,Video Card Description,ATI Radeon HD 6670,0.0,0.0087,6301292.0,,,,54821
17695,2014-04-01,Video Card Description,ATI Radeon HD 6850,-0.0004,0.008,6301292.0,,,,50410
17696,2014-04-01,Video Card Description,ATI Radeon HD 6870,-0.0005,0.0082,6301292.0,,,,51670
17697,2014-04-01,Video Card Description,ATI Radeon HD 6950,-0.0007,0.0061,6301292.0,,,,38437
17698,2014-04-01,Video Card Description,ATI Radeon HD 7750,0.0001,0.0064,6301292.0,,,,40328
17699,2014-04-01,Video Card Description,ATI Radeon HD 7770,0.0,0.0113,6301292.0,,,,71204
17700,2014-04-01,Video Card Description,ATI Radeon HD 7850,0.0001,0.0121,6301292.0,,,,76245
17701,2014-04-01,Video Card Description,ATI Radeon HD 7870,-0.0002,0.0085,6301292.0,,,,53560
17702,2014-04-01,Video Card Description,ATI Radeon HD 7950,-0.0005,0.0067,6301292.0,,,,42218
17703,2014-04-01,Video Card Description,ATI Radeon HD 7970,0.0002,0.0093,6301292.0,,,,58602
17704,2014-04-01,Video Card Description,ATI Radeon HD 8800 Series,0.0056,0.0056,6301292.0,,,,35287
17705,2014-04-01,Video Card Description,Intel HD Graphics 2000,-0.0001,0.0228,6301292.0,,,,143669
17706,2014-04-01,Video Card Description,Intel HD Graphics 2500,0.0005,0.0117,6301292.0,,,,73725
17707,2014-04-01,Video Card Description,Intel HD Graphics 3000,-0.0007,0.0381,6301292.0,,,,240079
17708,2014-04-01,Video Card Description,Intel HD Graphics 4000,0.0001,0.0497,6301292.0,,,,313174
17709,2014-04-01,Video Card Description,Intel HD Graphics 4400,0.0058,0.0058,6301292.0,,,,36547
17710,2014-04-01,Video Card Description,Intel HD Graphics 4600,0.0003,0.0054,6301292.0,,,,34026
17711,2014-04-01,Video Card Description,Intel Ironlake (Mobile),-0.0002,0.0119,6301292.0,,,,74985
17712,2014-04-01,Video Card Description,Mobile Intel 4 Series Express,-0.0002,0.0095,6301292.0,,,,59862
17713,2014-04-01,Video Card Description,NVIDIA GeForce 210,-0.0002,0.01,6301292.0,,,,63012
17714,2014-04-01,Video Card Description,NVIDIA GeForce 8600,0.0,0.0053,6301292.0,,,,33396
17715,2014-04-01,Video Card Description,NVIDIA GeForce 9500,0.0004,0.0103,6301292.0,,,,64903
17716,2014-04-01,Video Card Description,NVIDIA GeForce 9600,0.0007,0.0109,6301292.0,,,,68684
17717,2014-04-01,Video Card Description,NVIDIA GeForce 9800,0.0004,0.0099,6301292.0,,,,62382
17718,2014-04-01,Video Card Description,NVIDIA GeForce GT 220,0.0001,0.0073,6301292.0,,,,45999
17719,2014-04-01,Video Card Description,NVIDIA GeForce GT 240,0.0002,0.0056,6301292.0,,,,35287
17720,2014-04-01,Video Card Description,NVIDIA GeForce GT 430,0.0,0.0085,6301292.0,,,,53560
17721,2014-04-01,Video Card Description,NVIDIA GeForce GT 440,0.0004,0.0066,6301292.0,,,,41588
17722,2014-04-01,Video Card Description,NVIDIA GeForce GT 540M,-0.0002,0.009,6301292.0,,,,56711
17723,2014-04-01,Video Card Description,NVIDIA GeForce GT 610,0.0052,0.0052,6301292.0,,,,32766
17724,2014-04-01,Video Card Description,NVIDIA GeForce GT 620M,0.0005,0.0093,6301292.0,,,,58602
17725,2014-04-01,Video Card Description,NVIDIA GeForce GT 630,0.0008,0.0157,6301292.0,,,,98930
17726,2014-04-01,Video Card Description,NVIDIA GeForce GT 630M,0.0001,0.0089,6301292.0,,,,56081
17727,2014-04-01,Video Card Description,NVIDIA GeForce GT 640,0.0005,0.0083,6301292.0,,,,52300
17728,2014-04-01,Video Card Description,NVIDIA GeForce GT 650M,-0.0006,0.0093,6301292.0,,,,58602
17729,2014-04-01,Video Card Description,NVIDIA GeForce GT 740M,0.0009,0.0072,6301292.0,,,,45369
17730,2014-04-01,Video Card Description,NVIDIA GeForce GT 750M,0.0004,0.0056,6301292.0,,,,35287
17731,2014-04-01,Video Card Description,NVIDIA GeForce GTS 250,-0.0002,0.0093,6301292.0,,,,58602
17732,2014-04-01,Video Card Description,NVIDIA GeForce GTS 450,0.0003,0.0116,6301292.0,,,,73094
17733,2014-04-01,Video Card Description,NVIDIA GeForce GTX 460,-0.0003,0.01,6301292.0,,,,63012
17734,2014-04-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0002,0.0181,6301292.0,,,,114053
17735,2014-04-01,Video Card Description,NVIDIA GeForce GTX 560,-0.0007,0.0107,6301292.0,,,,67423
17736,2014-04-01,Video Card Description,NVIDIA GeForce GTX 560 Ti,-0.0011,0.0168,6301292.0,,,,105861
17737,2014-04-01,Video Card Description,NVIDIA GeForce GTX 570,-0.0009,0.0073,6301292.0,,,,45999
17738,2014-04-01,Video Card Description,NVIDIA GeForce GTX 580,-0.0005,0.0051,6301292.0,,,,32136
17739,2014-04-01,Video Card Description,NVIDIA GeForce GTX 650,0.0009,0.0186,6301292.0,,,,117204
17740,2014-04-01,Video Card Description,NVIDIA GeForce GTX 650 Ti,0.0001,0.0097,6301292.0,,,,61122
17741,2014-04-01,Video Card Description,NVIDIA GeForce GTX 660,0.0006,0.0246,6301292.0,,,,155011
17742,2014-04-01,Video Card Description,NVIDIA GeForce GTX 660 Ti,-0.0005,0.0106,6301292.0,,,,66793
17743,2014-04-01,Video Card Description,NVIDIA GeForce GTX 670,-0.0006,0.0116,6301292.0,,,,73094
17744,2014-04-01,Video Card Description,NVIDIA GeForce GTX 680,-0.0006,0.0081,6301292.0,,,,51040
17745,2014-04-01,Video Card Description,NVIDIA GeForce GTX 760,0.0015,0.0184,6301292.0,,,,115943
17746,2014-04-01,Video Card Description,NVIDIA GeForce GTX 770,0.0012,0.0154,6301292.0,,,,97039
17747,2014-04-01,Video Card Description,NVIDIA GeForce GTX 780,0.0004,0.007,6301292.0,,,,44109
17748,2014-04-01,Video Card Description,Other,-0.0126,0.3493,6301292.0,,,,2201041
18005,2014-05-01,Video Card Description,AMD Radeon HD 5450,0.0,0.0071,6279487.0,,,,44584
18006,2014-05-01,Video Card Description,AMD Radeon HD 5770,-0.0001,0.0098,6279487.0,,,,61538
18007,2014-05-01,Video Card Description,AMD Radeon HD 6670,-0.0003,0.0084,6279487.0,,,,52747
18008,2014-05-01,Video Card Description,AMD Radeon HD 6850,-0.0003,0.0077,6279487.0,,,,48352
18009,2014-05-01,Video Card Description,AMD Radeon HD 6870,-0.0001,0.0081,6279487.0,,,,50863
18010,2014-05-01,Video Card Description,AMD Radeon HD 6950,0.0002,0.0063,6279487.0,,,,39560
18011,2014-05-01,Video Card Description,AMD Radeon HD 7750,0.0002,0.0066,6279487.0,,,,41444
18012,2014-05-01,Video Card Description,AMD Radeon HD 7770,0.0,0.0113,6279487.0,,,,70958
18013,2014-05-01,Video Card Description,AMD Radeon HD 7850,0.0002,0.0123,6279487.0,,,,77237
18014,2014-05-01,Video Card Description,AMD Radeon HD 7870,0.0003,0.0088,6279487.0,,,,55259
18015,2014-05-01,Video Card Description,AMD Radeon HD 7950,0.0007,0.0074,6279487.0,,,,46468
18016,2014-05-01,Video Card Description,AMD Radeon HD 7970,0.0007,0.01,6279487.0,,,,62794
18017,2014-05-01,Video Card Description,AMD Radeon HD 8800 Series,0.0012,0.0068,6279487.0,,,,42700
18018,2014-05-01,Video Card Description,ATI Mobility Radeon HD 5470,-0.0001,0.0059,6279487.0,,,,37048
18019,2014-05-01,Video Card Description,Intel HD Graphics 2000,-0.0003,0.0225,6279487.0,,,,141288
18020,2014-05-01,Video Card Description,Intel HD Graphics 2500,0.0003,0.012,6279487.0,,,,75353
18021,2014-05-01,Video Card Description,Intel HD Graphics 3000,-0.0012,0.0369,6279487.0,,,,231713
18022,2014-05-01,Video Card Description,Intel HD Graphics 4000,-0.0006,0.0491,6279487.0,,,,308322
18023,2014-05-01,Video Card Description,Intel HD Graphics 4400,0.0003,0.0061,6279487.0,,,,38304
18024,2014-05-01,Video Card Description,Intel HD Graphics 4600,0.0008,0.0062,6279487.0,,,,38932
18025,2014-05-01,Video Card Description,Intel Ironlake (Mobile),-0.0002,0.0117,6279487.0,,,,73469
18026,2014-05-01,Video Card Description,Mobile Intel 4 Series Express,-0.0006,0.0089,6279487.0,,,,55887
18027,2014-05-01,Video Card Description,NVIDIA GeForce 210,-0.0001,0.0099,6279487.0,,,,62166
18028,2014-05-01,Video Card Description,NVIDIA GeForce 8600,-0.0003,0.005,6279487.0,,,,31397
18029,2014-05-01,Video Card Description,NVIDIA GeForce 9500,-0.0006,0.0097,6279487.0,,,,60911
18030,2014-05-01,Video Card Description,NVIDIA GeForce 9600,-0.0006,0.0103,6279487.0,,,,64678
18031,2014-05-01,Video Card Description,NVIDIA GeForce 9800,-0.0004,0.0095,6279487.0,,,,59655
18032,2014-05-01,Video Card Description,NVIDIA GeForce GT 220,-0.0007,0.0066,6279487.0,,,,41444
18033,2014-05-01,Video Card Description,NVIDIA GeForce GT 240,-0.0004,0.0052,6279487.0,,,,32653
18034,2014-05-01,Video Card Description,NVIDIA GeForce GT 430,-0.0008,0.0077,6279487.0,,,,48352
18035,2014-05-01,Video Card Description,NVIDIA GeForce GT 440,-0.0003,0.0063,6279487.0,,,,39560
18036,2014-05-01,Video Card Description,NVIDIA GeForce GT 540M,0.0,0.009,6279487.0,,,,56515
18037,2014-05-01,Video Card Description,NVIDIA GeForce GT 620M,0.0004,0.0097,6279487.0,,,,60911
18038,2014-05-01,Video Card Description,NVIDIA GeForce GT 630,0.0,0.0157,6279487.0,,,,98587
18039,2014-05-01,Video Card Description,NVIDIA GeForce GT 630M,-0.0003,0.0086,6279487.0,,,,54003
18040,2014-05-01,Video Card Description,NVIDIA GeForce GT 640,-0.0001,0.0082,6279487.0,,,,51491
18041,2014-05-01,Video Card Description,NVIDIA GeForce GT 650M,0.0,0.0093,6279487.0,,,,58399
18042,2014-05-01,Video Card Description,NVIDIA GeForce GT 740M,0.0003,0.0075,6279487.0,,,,47096
18043,2014-05-01,Video Card Description,NVIDIA GeForce GT 750M,0.0001,0.0057,6279487.0,,,,35793
18044,2014-05-01,Video Card Description,NVIDIA GeForce GTS 250,-0.0005,0.0088,6279487.0,,,,55259
18045,2014-05-01,Video Card Description,NVIDIA GeForce GTS 450,-0.0003,0.0113,6279487.0,,,,70958
18046,2014-05-01,Video Card Description,NVIDIA GeForce GTX 460,-0.0003,0.0097,6279487.0,,,,60911
18047,2014-05-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0002,0.0179,6279487.0,,,,112402
18048,2014-05-01,Video Card Description,NVIDIA GeForce GTX 560,-0.0001,0.0106,6279487.0,,,,66562
18049,2014-05-01,Video Card Description,NVIDIA GeForce GTX 560 Ti,-0.0002,0.0166,6279487.0,,,,104239
18050,2014-05-01,Video Card Description,NVIDIA GeForce GTX 570,0.0004,0.0077,6279487.0,,,,48352
18051,2014-05-01,Video Card Description,NVIDIA GeForce GTX 580,0.0001,0.0052,6279487.0,,,,32653
18052,2014-05-01,Video Card Description,NVIDIA GeForce GTX 650,0.0005,0.0191,6279487.0,,,,119938
18053,2014-05-01,Video Card Description,NVIDIA GeForce GTX 650 Ti,0.0002,0.0099,6279487.0,,,,62166
18054,2014-05-01,Video Card Description,NVIDIA GeForce GTX 660,0.0011,0.0257,6279487.0,,,,161382
18055,2014-05-01,Video Card Description,NVIDIA GeForce GTX 660 Ti,0.0004,0.011,6279487.0,,,,69074
18056,2014-05-01,Video Card Description,NVIDIA GeForce GTX 670,0.0005,0.0121,6279487.0,,,,75981
18057,2014-05-01,Video Card Description,NVIDIA GeForce GTX 680,0.0008,0.0089,6279487.0,,,,55887
18058,2014-05-01,Video Card Description,NVIDIA GeForce GTX 760,0.0019,0.0203,6279487.0,,,,127473
18059,2014-05-01,Video Card Description,NVIDIA GeForce GTX 770,0.0017,0.0171,6279487.0,,,,107379
18060,2014-05-01,Video Card Description,NVIDIA GeForce GTX 780,0.0009,0.0079,6279487.0,,,,49607
18061,2014-05-01,Video Card Description,Other,0.0172,0.3665,6279487.0,,,,2301431
18332,2014-06-01,Video Card Description,AMD Radeon HD 5450,0.0,0.0071,7024756.0,,,,49875
18333,2014-06-01,Video Card Description,AMD Radeon HD 5770,-0.0005,0.0093,7024756.0,,,,65330
18334,2014-06-01,Video Card Description,AMD Radeon HD 6570,0.0051,0.0051,7024756.0,,,,35826
18335,2014-06-01,Video Card Description,AMD Radeon HD 6670,-0.0002,0.0082,7024756.0,,,,57602
18336,2014-06-01,Video Card Description,AMD Radeon HD 6850,0.0001,0.0078,7024756.0,,,,54793
18337,2014-06-01,Video Card Description,AMD Radeon HD 6870,-0.0005,0.0076,7024756.0,,,,53388
18338,2014-06-01,Video Card Description,AMD Radeon HD 6950,-0.0005,0.0058,7024756.0,,,,40743
18339,2014-06-01,Video Card Description,AMD Radeon HD 7750,-0.0004,0.0062,7024756.0,,,,43553
18340,2014-06-01,Video Card Description,AMD Radeon HD 7770,-0.0006,0.0107,7024756.0,,,,75164
18341,2014-06-01,Video Card Description,AMD Radeon HD 7850,-0.0007,0.0116,7024756.0,,,,81487
18342,2014-06-01,Video Card Description,AMD Radeon HD 7870,-0.001,0.0078,7024756.0,,,,54793
18343,2014-06-01,Video Card Description,AMD Radeon HD 7950,-0.0007,0.0067,7024756.0,,,,47065
18344,2014-06-01,Video Card Description,AMD Radeon HD 7970,-0.0006,0.0094,7024756.0,,,,66032
18345,2014-06-01,Video Card Description,AMD Radeon HD 8800 Series,0.0005,0.0073,7024756.0,,,,51280
18346,2014-06-01,Video Card Description,ATI Mobility Radeon HD 5470,-0.0002,0.0057,7024756.0,,,,40041
18347,2014-06-01,Video Card Description,Intel HD Graphics 2000,0.0007,0.0232,7024756.0,,,,162974
18348,2014-06-01,Video Card Description,Intel HD Graphics 2500,0.0008,0.0128,7024756.0,,,,89916
18349,2014-06-01,Video Card Description,Intel HD Graphics 3000,0.0007,0.0376,7024756.0,,,,264130
